lat,lon,brightness,scanpixel_,trackpixel,detection_,radiative_,sat,acqdate,acqtime,orbitno,sensor,state,district,village_na,coverage_f,id,cropmask,mailsent,mailsent_t,geometry
28.76534,76.84344,296.8,0.5,0.5,8.0,0.3,npp,2025-05-07,02:38:06,070078,VF375,HR,,,,3970591,,1,2025-05-07,POINT (76.84343719482422 28.76534080505371)
29.18115,76.7827,299.0,0.4,0.5,8.0,0.7,npp,2025-05-07,02:38:06,070078,VF375,HR,,,,3970588,,1,2025-05-07,POINT (76.78269958496094 29.18115043640137)
26.64311,79.47858,305.3,0.4,0.6,8.0,2.0,npp,2025-05-07,02:38:06,070078,VF375,UP,,,,3970597,,1,2025-05-07,POINT (79.47857666015625 26.64311027526855)
26.75986,83.20113,300.5,0.6,0.7,8.0,1.0,npp,2025-05-07,02:38:06,070078,VF375,UP,,,,3970592,,1,2025-05-07,POINT (83.20113372802734 26.75985908508301)
30.6563,76.3093,301.0,0.4,0.5,8.0,0.7,npp,2025-05-07,02:38:06,070078,VF375,PB,,,,3970581,,1,2025-05-07,POINT (76.30930328369141 30.65629959106445)
27.66803,76.13641,301.7,0.4,0.5,8.0,0.8,npp,2025-05-07,02:38:06,070078,VF375,RJ,,,,3970594,,1,2025-05-07,POINT (76.13641357421875 27.66802978515625)
26.64227,79.48216,329.5,0.4,0.6,8.0,3.0,npp,2025-05-07,02:38:06,070078,VF375,UP,,,,3970596,,1,2025-05-07,POINT (79.48216247558594 26.64226913452148)
25.58719,78.78456,300.2,0.3,0.6,8.0,0.3,npp,2025-05-07,02:38:06,070078,VF375,UP,,,,3970599,,1,2025-05-07,POINT (78.78456115722656 25.58719062805176)
25.71034,80.12405,302.6,0.7,0.8,8.0,1.3,npp,2025-05-07,00:58:32,070077,VF375,UP,,,,3970438,,1,2025-05-07,POINT (80.12404632568359 25.71034049987793)
25.04236,81.85357,304.6,0.5,0.7,8.0,0.6,npp,2025-05-07,00:58:32,070077,VF375,UP,,,,3970440,,1,2025-05-07,POINT (81.85356903076172 25.04236030578613)
26.64196,79.48243,310.7,0.7,0.8,8.0,3.6,npp,2025-05-07,00:58:32,070077,VF375,UP,,,,3970435,,1,2025-05-07,POINT (79.48242950439453 26.64196014404297)
26.64235,79.47453,324.4,0.7,0.8,8.0,3.6,npp,2025-05-07,00:58:32,070077,VF375,UP,,,,3970434,,1,2025-05-07,POINT (79.47453308105469 26.64234924316406)
